name,url,city
60. Claustro de la Merced Mausoleo de Garcia Marquez,https://www.tripadvisor.co/Attraction_Review-g297476-d10457036-Reviews-Claustro_de_la_Merced_Mausoleo_de_Garcia_Marquez-Cartagena_Cartagena_District_Bo.html,Cartagena
61. Parque Espiritu del Manglar,https://www.tripadvisor.co/Attraction_Review-g297476-d10454274-Reviews-Parque_Espiritu_del_Manglar-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
62. Fuerte de San Sebastián del Pastelillo,https://www.tripadvisor.co/Attraction_Review-g297476-d6961750-Reviews-Fuerte_de_San_Sebastian_del_Pastelillo-Cartagena_Cartagena_District_Bolivar_Depar.html,Cartagena
63. Manzanillo del Mar,https://www.tripadvisor.co/Attraction_Review-g297476-d2355799-Reviews-Manzanillo_del_Mar-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
64. Muelle La Bodeguita,https://www.tripadvisor.co/Attraction_Review-g297476-d10488922-Reviews-Muelle_La_Bodeguita-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
65. Almacen El Centavo Menos,https://www.tripadvisor.co/Attraction_Review-g297476-d1932466-Reviews-Almacen_El_Centavo_Menos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
66. Camellón de los Mártires,https://www.tripadvisor.co/Attraction_Review-g297476-d8866063-Reviews-Camellon_de_los_Martires-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
67. La Tienda del Museo,https://www.tripadvisor.co/Attraction_Review-g297476-d6580258-Reviews-La_Tienda_del_Museo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
68. Monumento a Miguel de Cervantes,https://www.tripadvisor.co/Attraction_Review-g297476-d10489349-Reviews-Monumento_a_Miguel_de_Cervantes-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
69. Casa de Gabriel Garcia Marquez,https://www.tripadvisor.co/Attraction_Review-g297476-d10215322-Reviews-Casa_de_Gabriel_Garcia_Marquez-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
70. Monumento a la Palanquera,https://www.tripadvisor.co/Attraction_Review-g297476-d10460875-Reviews-Monumento_a_la_Palanquera-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
71. La Ermita del Cabrero - Iglesia Nuestra Señora de las Mercedes,https://www.tripadvisor.co/Attraction_Review-g297476-d8647492-Reviews-La_Ermita_del_Cabrero_Iglesia_Nuestra_Senora_de_las_Mercedes-Cartagena_Cartagena_.html,Cartagena
72. Ermita Nuestra Señora De La Candelaria,https://www.tripadvisor.co/Attraction_Review-g297476-d10830345-Reviews-Ermita_Nuestra_Senora_De_La_Candelaria-Cartagena_Cartagena_District_Bolivar_Depa.html,Cartagena
73. Anticuario El Arcon,https://www.tripadvisor.co/Attraction_Review-g297476-d10524563-Reviews-Anticuario_El_Arcon-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
74. Biblioteca Bartolome Calvo,https://www.tripadvisor.co/Attraction_Review-g297476-d8627576-Reviews-Biblioteca_Bartolome_Calvo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
75. Casa del Marqués de Premio Real,https://www.tripadvisor.co/Attraction_Review-g297476-d8647486-Reviews-Casa_del_Marques_de_Premio_Real-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
76. Agricola Camelias,https://www.tripadvisor.co/Attraction_Review-g297476-d23542750-Reviews-Agricola_Camelias-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
2022,https://www.tripadvisor.co/Attraction_Review-g297476-d15029897-Reviews-Uraku_Spa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
77. Uraku Spa,https://www.tripadvisor.co/Attraction_Review-g297476-d15029897-Reviews-Uraku_Spa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
78. Granja Los Abuelos Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d24973689-Reviews-Granja_Los_Abuelos_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
79. Plazoleta de Blas de Lezo,https://www.tripadvisor.co/Attraction_Review-g297476-d11591981-Reviews-Plazoleta_de_Blas_de_Lezo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
80. Cerro de la Popa,https://www.tripadvisor.co/Attraction_Review-g297476-d13481910-Reviews-Cerro_de_la_Popa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
81. Parque de la Marina,https://www.tripadvisor.co/Attraction_Review-g297476-d8810408-Reviews-Parque_de_la_Marina-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
